source_file,source_url,split,label,destination,width,height,bytes,sha256
saint_bernard_141.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/saint_bernard_141.jpg,test,dog,workspace/data/dataset/test/dog/saint_bernard_141.jpg,500,375,159064,c9cf5c1a2de6ba6a090256a26b31d6efb62cb5c610b3ce211f629e309bc76d32
saint_bernard_197.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/saint_bernard_197.jpg,test,dog,workspace/data/dataset/test/dog/saint_bernard_197.jpg,500,375,155940,566c0702da5ce49a1869274c8d3688d10a82b054ec1b631fb5ae812129f9e3d2
saint_bernard_87.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/saint_bernard_87.jpg,test,dog,workspace/data/dataset/test/dog/saint_bernard_87.jpg,500,375,145597,263435190094865e48721eda01f280ff238a17b2cf17cfc5614c32e04cfe793f
samoyed_172.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_172.jpg,test,dog,workspace/data/dataset/test/dog/samoyed_172.jpg,500,375,94474,5539afdd7fca2585710dbe428467bbde68e4aa2cdb545977b88fa4be54ffa75d
samoyed_199.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_199.jpg,test,dog,workspace/data/dataset/test/dog/samoyed_199.jpg,333,500,110262,15c1bb04f7e1fb8f27b090aba645cf2c808b8a18282dd663a477ea9d161035e4
scottish_terrier_19.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/scottish_terrier_19.jpg,test,dog,workspace/data/dataset/test/dog/scottish_terrier_19.jpg,500,333,112171,867fd236cd7cca726a8adf7836d3e269f3a66b45ea91df7f9f4580c5f13a696a
shiba_inu_140.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/shiba_inu_140.jpg,test,dog,workspace/data/dataset/test/dog/shiba_inu_140.jpg,500,395,76535,2d8706709c3bd0fb8c20ded24c927533fc7d3b32037c0152837f2dc967b5c037
shiba_inu_25.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/shiba_inu_25.jpg,test,dog,workspace/data/dataset/test/dog/shiba_inu_25.jpg,500,333,170614,090abe3813e745840a8fa74ef727315e1e2387712ee2e56bfa059c6a3815ca17
shiba_inu_32.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/shiba_inu_32.jpg,test,dog,workspace/data/dataset/test/dog/shiba_inu_32.jpg,375,500,86219,ccb796d04715d1a30b1fbb916bbb8ecd6df2b7fe5731882db31be1afcb84134e
wheaten_terrier_108.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/wheaten_terrier_108.jpg,test,dog,workspace/data/dataset/test/dog/wheaten_terrier_108.jpg,333,500,140237,5c98b453b7db6b9ce19ed1e47acafac213f2543f6db3beb2d5c4b9fcaca28f1e
wheaten_terrier_22.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/wheaten_terrier_22.jpg,test,dog,workspace/data/dataset/test/dog/wheaten_terrier_22.jpg,500,333,135252,dc1a3cc746c3af390d37456315dbf35a2a6130a31a449382ccdf4e1fd2d898ed
yorkshire_terrier_145.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/yorkshire_terrier_145.jpg,test,dog,workspace/data/dataset/test/dog/yorkshire_terrier_145.jpg,300,225,11689,7164eeea2704309bde3c751e7903a39a6e47b81cfd0d0975866fc497e1f6db01
pug_101.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_101.jpg,test,pug,workspace/data/dataset/test/pug/pug_101.jpg,500,333,69489,5a17500cca23f72e220aff2e5fa11d2ac7b2ccb17591e3cbf7e7ee8774a0666a
pug_106.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_106.jpg,test,pug,workspace/data/dataset/test/pug/pug_106.jpg,375,500,155272,ba53f6801b644e2fd16f297156508c9938c7fc0f8f2b8267b0aba9a2699e6295
pug_107.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_107.jpg,test,pug,workspace/data/dataset/test/pug/pug_107.jpg,375,500,117119,c1391cb9c11ab1faf74e53f690cdfd34c04139968956b0c3160e022021927502
pug_111.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_111.jpg,test,pug,workspace/data/dataset/test/pug/pug_111.jpg,445,500,110740,d117e9e474bd291e266a54949bfd897265c823529ce2609b0840368f81a3aac8
pug_120.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_120.jpg,test,pug,workspace/data/dataset/test/pug/pug_120.jpg,500,375,127933,68332daab0389c892e9fd3c2e0437366e91dc519af59f03ce42d0e012310e996
pug_121.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_121.jpg,test,pug,workspace/data/dataset/test/pug/pug_121.jpg,300,222,11382,ca8640481e019d3b4d7f68399ef10d2f10fc85b6fc711c38d2f11d9a0dbf9000
pug_133.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_133.jpg,test,pug,workspace/data/dataset/test/pug/pug_133.jpg,199,300,9394,775b42deea845a45edb48ca721366bda60d292bd030edf7820d73fc80007f4b0
pug_134.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_134.jpg,test,pug,workspace/data/dataset/test/pug/pug_134.jpg,300,225,9729,241242649d0aca56c243b9a8aa894c4c08fa2e988be965623127a5e052b008b5
pug_139.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_139.jpg,test,pug,workspace/data/dataset/test/pug/pug_139.jpg,300,235,11432,751740b8e9551b62f253f7edd18b3ce46dde3ac3b5725a122343d5f7696fdc70
pug_150.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_150.jpg,test,pug,workspace/data/dataset/test/pug/pug_150.jpg,300,185,9019,042b167d70c15eab5003f82c0c93608724543cb85f96db5a9be6f23ef71ce9a3
pug_161.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_161.jpg,test,pug,workspace/data/dataset/test/pug/pug_161.jpg,300,281,12619,d294cef6aec3d5dc6f9791f5f64d8ccf7678ee0ee17e6972aad9dbb967ce3398
pug_183.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_183.jpg,test,pug,workspace/data/dataset/test/pug/pug_183.jpg,279,300,15855,ce713a08987f093222081a5b0463c0a94d2228251bc85775b231b68c08edd05c
pug_194.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_194.jpg,test,pug,workspace/data/dataset/test/pug/pug_194.jpg,300,226,10393,024064c424b8f47a8f8e52e1d7878b616725b6f768012dfa1584b20c10bf30e6
pug_197.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_197.jpg,test,pug,workspace/data/dataset/test/pug/pug_197.jpg,256,256,20348,29c011e30a770c5f8754ea8d714342c72357e363d4d11347dcac278e63b87920
pug_24.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_24.jpg,test,pug,workspace/data/dataset/test/pug/pug_24.jpg,500,333,98824,3ce97783d49dc610c30e697907aa082918f6de647bcd8af29bc0795196c63169
pug_43.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_43.jpg,test,pug,workspace/data/dataset/test/pug/pug_43.jpg,500,333,101986,6763b56712c76db333ad566e8b4bbe3ca68f89e35740d4f5dc599905bc4da380
pug_52.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_52.jpg,test,pug,workspace/data/dataset/test/pug/pug_52.jpg,500,333,113842,09a4b72d07697012e4084ee287f33b1e9e72c7faeb354540fde0176e545c044b
pug_54.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_54.jpg,test,pug,workspace/data/dataset/test/pug/pug_54.jpg,500,333,111420,190c262153abb35d1cdd9980b5404f6bb4379b016a46beeff87d2529db1912fc
pug_56.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_56.jpg,test,pug,workspace/data/dataset/test/pug/pug_56.jpg,308,421,69408,f59260de3cce652fedfcf1a4025934049a7cea1d77d40bc83cdf131e2ac33191
pug_62.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_62.jpg,test,pug,workspace/data/dataset/test/pug/pug_62.jpg,500,375,110958,4e5e20ce973ceb5547b8bc181898168e1e76e3a5765ae3271f130307de26f91d
pug_69.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_69.jpg,test,pug,workspace/data/dataset/test/pug/pug_69.jpg,500,332,65559,821d21c5c518648e48c524955e8c2585b11288ae29e80b4b9fcb51a6f3610cdc
pug_80.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_80.jpg,test,pug,workspace/data/dataset/test/pug/pug_80.jpg,500,333,149015,e0c211e04818dc0e23381fbc8681445326d74ab1eb07d6b4098d43029f6681f2
pug_86.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_86.jpg,test,pug,workspace/data/dataset/test/pug/pug_86.jpg,333,500,94496,363a5e30efa111c62a32d28a10808bf42a64e751089d57063211b02776984cf3
pug_88.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_88.jpg,test,pug,workspace/data/dataset/test/pug/pug_88.jpg,333,500,79258,ea40c250e84096d517acd353b4b020f76e52df6f6eb6cb22c595cf2873309a33
Abyssinian_103.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_103.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_103.jpg,500,351,132937,e248f60a0176bfb1f581d0bb35ad276220ba0dd19cb37335e833fc0f72519d66
Abyssinian_109.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_109.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_109.jpg,282,450,13601,d07a0f27a8ae70c8a7dc949456409fb4beed5b9bf2054602e617ec5a7e388ce0
Abyssinian_120.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_120.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_120.jpg,267,400,16184,99e61740ccbc524306772d02f474608feaecbe3b081109f4300bb39c0b0ca72f
Abyssinian_132.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_132.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_132.jpg,500,333,49368,8d812e4c986e5f3c186925396a5bce28990c46cbb8da9ca9b60eb333c3464acf
Abyssinian_146.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_146.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_146.jpg,333,500,66123,abc9b16bffcfaac73b5810512bf6972cd6dcb522424cbccb1bce0d62f3c4d692
Abyssinian_161.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_161.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_161.jpg,640,480,21992,24a99fe1a408c44b98d35e772da5cd51bfaf0237d7a6b24feba3b652561a7270
Abyssinian_2.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_2.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_2.jpg,600,473,32760,f85800d6ae357882e6f69e2f9acc1d88367a63454ec63896593fa9007ff40b43
Abyssinian_20.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_20.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_20.jpg,400,383,22070,f35ad43ee304c1a01ffe9b476ab79d85b5f2f0458b7df45eb2a404ac993d799f
Abyssinian_225.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_225.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_225.jpg,225,300,10530,785ef7de59449e0b4ca8e92466fc7dc45700462d51c52e7186ec16572b21fa29
Abyssinian_37.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_37.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_37.jpg,1600,1200,286542,9e41096525b0a6febdefee32f1148dbcc69f914f80aeee230c746efd991359c0
Abyssinian_82.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_82.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_82.jpg,331,449,19529,278dd95b63dc7fdcb3abca26b7fdc683efbd2fac2e9d8e6dade6a61718bb8991
Abyssinian_89.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Abyssinian_89.jpg,train,cat,workspace/data/dataset/train/cat/Abyssinian_89.jpg,500,400,197461,ed9d8cee56b785a185da397900c3be2895b115adc361d7b4d2c54a16d58d4255
Bengal_147.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_147.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_147.jpg,225,300,9214,cf48b21e2824227fe3ac302039b2c20f5782f10cc4b60f922946262c56e60f20
Bengal_15.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_15.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_15.jpg,500,333,104324,78c516f92103aaebbb5489e620f86c15222b1a0800b87687b4c34fbded3e16e0
Bengal_152.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_152.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_152.jpg,300,225,25974,295a8c2bd0c54ea0a1b10fe6958a76d0b27b88d8edff70a091c269a14e7d70e4
Bengal_180.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_180.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_180.jpg,300,238,18717,c21add800be45399774bbd4d62628588c42e25de364c0b5955deaa52895b0fa6
Bengal_3.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_3.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_3.jpg,500,412,122768,e437eed7dd7559634d24bfbde2ea1eee1cf947d3cc27e2311060e0379211f5b2
Bengal_58.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_58.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_58.jpg,500,333,70331,f0f5f74d9bf55d2a9dd61907ff7ccb788912895dfeb1d60624ecb8e46d200e59
Bengal_83.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_83.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_83.jpg,500,375,112442,6e54bdcde39ea9a3929ad5a733a0dcd24fd9ee6c26944e7d6df748ac2dde9fe6
Bengal_88.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_88.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_88.jpg,500,335,117140,ac4199ab9f99fda5bac75af13244feb1c81ff3d503e27b0adadac7d0018664bc
Bengal_90.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_90.jpg,train,cat,workspace/data/dataset/train/cat/Bengal_90.jpg,500,333,86274,f34aee4f35e09f751d0c7964f357eb77014b3d03aaf80866c06b7bf8f220b40e
Birman_100.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Birman_100.jpg,train,cat,workspace/data/dataset/train/cat/Birman_100.jpg,500,334,101189,3523ff47fafa93261304a2f1db6e9610e91daffb7f958804a707ca5fa0f49863
Birman_109.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Birman_109.jpg,train,cat,workspace/data/dataset/train/cat/Birman_109.jpg,355,500,83857,4bceb82e63806621c8d4f6394fc1286d9518c8f41e3bb33dfe217f6f84c77fe1
Birman_116.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Birman_116.jpg,train,cat,workspace/data/dataset/train/cat/Birman_116.jpg,333,500,73233,e3e6b86885cc097002ae20ed865240a287fd51d543930717d75c80ddf3951ed6
Birman_130.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Birman_130.jpg,train,cat,workspace/data/dataset/train/cat/Birman_130.jpg,500,344,118007,e3850f3ca67ac5c29554421024eeee2137ee9ba35a58c1ba03eb1b6e40539813
